Frame         Time          Elec          VdW           Nonbond       Total         
1069          1069          -301.721      -68.9654      -370.687      -370.687      
1070          1070          -305.541      -73.0926      -378.634      -378.634      
1071          1071          -306.958      -64.7292      -371.687      -371.687      
1072          1072          -314.143      -67.0912      -381.234      -381.234      
1073          1073          -314.506      -66.6338      -381.139      -381.139      
1074          1074          -312.866      -69.9366      -382.803      -382.803      
1075          1075          -324.047      -71.3362      -395.383      -395.383      
1076          1076          -317.553      -71.8665      -389.419      -389.419      
1077          1077          -315.345      -71.309       -386.654      -386.654      
1078          1078          -314.191      -72.1703      -386.361      -386.361      
1079          1079          -298.083      -70.3915      -368.475      -368.475      
1080          1080          -303.606      -70.8574      -374.464      -374.464      
1081          1081          -312.726      -74.0267      -386.752      -386.752      
1082          1082          -309.992      -69.1447      -379.137      -379.137      
1083          1083          -292.065      -71.3211      -363.387      -363.387      
1084          1084          -320.166      -69.1304      -389.296      -389.296      
1085          1085          -312.437      -70.1002      -382.537      -382.537      
1086          1086          -313.122      -72.2213      -385.344      -385.344      
1087          1087          -310.6        -67.0433      -377.643      -377.643      
1088          1088          -309.105      -68.6189      -377.724      -377.724      
1089          1089          -306.698      -69.2411      -375.939      -375.939      
1090          1090          -319.584      -71.0214      -390.606      -390.606      
1091          1091          -308.153      -70.0311      -378.184      -378.184      
1092          1092          -308.798      -71.1416      -379.94       -379.94       
1093          1093          -300.45       -74.4487      -374.899      -374.899      
1094          1094          -301.305      -71.4309      -372.736      -372.736      
1095          1095          -311.096      -69.4663      -380.563      -380.563      
1096          1096          -314.785      -71.4312      -386.216      -386.216      
1097          1097          -316.731      -68.1899      -384.921      -384.921      
1098          1098          -314.425      -71.4932      -385.918      -385.918      
1099          1099          -311.878      -71.9042      -383.782      -383.782      
1100          1100          -305.705      -67.5486      -373.253      -373.253      
1101          1101          -313.345      -70.3756      -383.721      -383.721      
1102          1102          -312.229      -69.5323      -381.762      -381.762      
1103          1103          -303.843      -69.9649      -373.808      -373.808      
1104          1104          -300.96       -68.2197      -369.18       -369.18       
1105          1105          -289.64       -70.8732      -360.513      -360.513      
1106          1106          -311.673      -71.9248      -383.597      -383.597      
1107          1107          -299.998      -66.6608      -366.659      -366.659      
1108          1108          -299.49       -67.7341      -367.224      -367.224      
1109          1109          -304.475      -69.7746      -374.25       -374.25       
1110          1110          -299.731      -65.7229      -365.454      -365.454      
1111          1111          -305.405      -70.8312      -376.236      -376.236      
1112          1112          -288.319      -70.2474      -358.566      -358.566      
1113          1113          -292.188      -69.9833      -362.171      -362.171      
1114          1114          -295.339      -68.9825      -364.322      -364.322      
1115          1115          -276.956      -70.9673      -347.923      -347.923      
1116          1116          -302.92       -69.2929      -372.213      -372.213      
1117          1117          -294.432      -66.3798      -360.811      -360.811      
1118          1118          -295.403      -73.7203      -369.124      -369.124      
1119          1119          -293.142      -69.0936      -362.235      -362.235      
1120          1120          -302.507      -70.8576      -373.365      -373.365      
1121          1121          -299.581      -73.7951      -373.376      -373.376      
1122          1122          -294.684      -73.6433      -368.328      -368.328      
1123          1123          -299.469      -70.5225      -369.992      -369.992      
1124          1124          -292.523      -68.5252      -361.048      -361.048      
1125          1125          -294.223      -72.569       -366.792      -366.792      
1126          1126          -283.296      -67.3752      -350.671      -350.671      
1127          1127          -285.129      -72.8175      -357.946      -357.946      
1128          1128          -297.378      -72.0342      -369.412      -369.412      
1129          1129          -289.665      -70.1334      -359.798      -359.798      
1130          1130          -284.964      -68.7495      -353.713      -353.713      
1131          1131          -286.669      -71.1098      -357.779      -357.779      
1132          1132          -285.273      -75.6387      -360.912      -360.912      
1133          1133          -305.598      -72.7584      -378.356      -378.356      
1134          1134          -297.624      -69.4546      -367.078      -367.078      
1135          1135          -296.279      -72.2189      -368.498      -368.498      
1136          1136          -298.077      -71.0172      -369.094      -369.094      
1137          1137          -313.72       -69.9338      -383.654      -383.654      
1138          1138          -302.216      -70.8841      -373.101      -373.101      
1139          1139          -300.143      -71.8458      -371.988      -371.988      
1140          1140          -303.715      -71.9158      -375.631      -375.631      
1141          1141          -296.062      -69.547       -365.609      -365.609      
1142          1142          -300.017      -68.6629      -368.68       -368.68       
1143          1143          -294.02       -65.7865      -359.807      -359.807      
1144          1144          -284.53       -70.6241      -355.154      -355.154      
1145          1145          -283.051      -68.8692      -351.921      -351.921      
1146          1146          -293.967      -63.1475      -357.115      -357.115      
1147          1147          -286.4        -73.8779      -360.278      -360.278      
1148          1148          -289.648      -68.6099      -358.258      -358.258      
1149          1149          -288.6        -68.7559      -357.356      -357.356      
1150          1150          -298.96       -72.0911      -371.051      -371.051      
1151          1151          -295.455      -68.7964      -364.252      -364.252      
1152          1152          -291.442      -67.7764      -359.218      -359.218      
1153          1153          -294.576      -65.8421      -360.418      -360.418      
1154          1154          -299.953      -69.6679      -369.621      -369.621      
1155          1155          -296.372      -69.6881      -366.06       -366.06       
1156          1156          -287.514      -70.6219      -358.136      -358.136      
1157          1157          -307.321      -66.2282      -373.55       -373.55       
1158          1158          -294.097      -69.087       -363.184      -363.184      
1159          1159          -293.31       -72.0847      -365.395      -365.395      
1160          1160          -287.565      -70.9031      -358.468      -358.468      
1161          1161          -298.843      -67.4712      -366.314      -366.314      
1162          1162          -301.257      -68.9067      -370.164      -370.164      
1163          1163          -310.657      -73.5768      -384.234      -384.234      
1164          1164          -312.249      -67.1784      -379.428      -379.428      
1165          1165          -303.695      -68.297       -371.992      -371.992      
1166          1166          -309.927      -68.9207      -378.848      -378.848      
1167          1167          -301.991      -67.4273      -369.419      -369.419      
1168          1168          -289.591      -68.5561      -358.147      -358.147      
1169          1169          -319.457      -70.66        -390.117      -390.117      
1170          1170          -305.247      -73.7226      -378.97       -378.97       
1171          1171          -303.432      -73.8192      -377.251      -377.251      
1172          1172          -298.757      -70.7302      -369.487      -369.487      
1173          1173          -299.662      -69.1811      -368.843      -368.843      
1174          1174          -300.786      -70.2687      -371.055      -371.055      
1175          1175          -299.385      -68.9028      -368.288      -368.288      
1176          1176          -299.53       -69.0848      -368.615      -368.615      
1177          1177          -295.876      -72.2762      -368.152      -368.152      
1178          1178          -291.396      -69.3414      -360.738      -360.738      
1179          1179          -295.237      -64.8186      -360.055      -360.055      
1180          1180          -296.874      -67.2356      -364.11       -364.11       
1181          1181          -289.851      -69.4247      -359.275      -359.275      
1182          1182          -296.861      -68.2768      -365.138      -365.138      
1183          1183          -299.282      -72.5751      -371.857      -371.857      
1184          1184          -298.747      -65.9703      -364.717      -364.717      
1185          1185          -306.559      -71.121       -377.68       -377.68       
1186          1186          -295.381      -69.5819      -364.963      -364.963      
1187          1187          -300.241      -73.2361      -373.477      -373.477      
1188          1188          -295.349      -67.8003      -363.15       -363.15       
1189          1189          -308.221      -68.883       -377.104      -377.104      
1190          1190          -291.62       -72.4383      -364.059      -364.059      
1191          1191          -297.486      -71.4292      -368.916      -368.916      
1192          1192          -290.314      -70.9753      -361.29       -361.29       
1193          1193          -301.963      -67.7346      -369.697      -369.697      
1194          1194          -298.034      -69.8945      -367.928      -367.928      
1195          1195          -287.508      -69.9649      -357.473      -357.473      
1196          1196          -292.512      -66.7326      -359.245      -359.245      
1197          1197          -300.217      -65.195       -365.412      -365.412      
1198          1198          -306.429      -66.9083      -373.337      -373.337      
1199          1199          -302.132      -71.1098      -373.242      -373.242      
1200          1200          -297.151      -72.8228      -369.974      -369.974      
1201          1201          -300.623      -69.071       -369.694      -369.694      
1202          1202          -298.416      -72.9742      -371.39       -371.39       
1203          1203          -301.633      -69.4627      -371.096      -371.096      
1204          1204          -301.767      -70.6936      -372.46       -372.46       
1205          1205          -306.928      -69.637       -376.565      -376.565      
1206          1206          -301.21       -71.7972      -373.007      -373.007      
1207          1207          -284.722      -71.2154      -355.937      -355.937      
1208          1208          -296.061      -70.8754      -366.936      -366.936      
1209          1209          -290.855      -69.6113      -360.466      -360.466      
1210          1210          -286.056      -72.9776      -359.033      -359.033      
1211          1211          -308.917      -71.1519      -380.069      -380.069      
1212          1212          -300.555      -68.0915      -368.647      -368.647      
1213          1213          -301.402      -67.8551      -369.257      -369.257      
1214          1214          -297.814      -72.9831      -370.797      -370.797      
1215          1215          -298.333      -67.6091      -365.942      -365.942      
1216          1216          -311.443      -71.5288      -382.972      -382.972      
1217          1217          -307.724      -70.2409      -377.965      -377.965      
1218          1218          -309.449      -71.3212      -380.77       -380.77       
1219          1219          -307.118      -70.5684      -377.687      -377.687      
1220          1220          -300.251      -69.119       -369.37       -369.37       
1221          1221          -307.557      -71.0333      -378.59       -378.59       
1222          1222          -289.733      -66.5213      -356.254      -356.254      
1223          1223          -306.522      -68.2303      -374.752      -374.752      
1224          1224          -315.103      -72.6838      -387.787      -387.787      
1225          1225          -306.273      -72.6412      -378.914      -378.914      
1226          1226          -304.049      -74.2793      -378.329      -378.329      
1227          1227          -314.025      -62.3993      -376.424      -376.424      
1228          1228          -301.198      -69.8094      -371.007      -371.007      
1229          1229          -302.503      -70.9956      -373.498      -373.498      
1230          1230          -311.227      -69.6011      -380.828      -380.828      
1231          1231          -303.301      -68.9545      -372.255      -372.255      
1232          1232          -308.738      -71.1895      -379.928      -379.928      
1233          1233          -289.924      -66.8344      -356.759      -356.759      
1234          1234          -296.165      -71.8702      -368.035      -368.035      
1235          1235          -299.3        -71.959       -371.259      -371.259      
1236          1236          -313.283      -69.7589      -383.042      -383.042      
1237          1237          -295.934      -69.1822      -365.116      -365.116      
1238          1238          -298.555      -65.3315      -363.886      -363.886      
1239          1239          -294.638      -68.9988      -363.636      -363.636      
1240          1240          -295.62       -71.7681      -367.388      -367.388      
1241          1241          -294.251      -69.239       -363.49       -363.49       
1242          1242          -302.683      -68.5545      -371.237      -371.237      
1243          1243          -299.793      -71.9693      -371.762      -371.762      
1244          1244          -299.758      -69.1413      -368.9        -368.9        
1245          1245          -299.947      -65.9259      -365.873      -365.873      
1246          1246          -297.596      -65.8587      -363.454      -363.454      
1247          1247          -303.693      -73.5972      -377.29       -377.29       
1248          1248          -304.25       -71.0085      -375.258      -375.258      
1249          1249          -295.024      -69.5455      -364.57       -364.57       
