Frame         Time          Elec          VdW           Nonbond       Total         
1063          1063          -90.5025      -58.0146      -148.517      -148.517      
1064          1064          -87.1534      -59.2165      -146.37       -146.37       
1065          1065          -101.773      -57.885       -159.658      -159.658      
1066          1066          -92.9656      -55.1974      -148.163      -148.163      
1067          1067          -95.9798      -55.6498      -151.63       -151.63       
1068          1068          -88.351       -53.2545      -141.606      -141.606      
1069          1069          -86.8426      -59.7934      -146.636      -146.636      
1070          1070          -93.3897      -55.0576      -148.447      -148.447      
1071          1071          -96.7968      -56.6988      -153.496      -153.496      
1072          1072          -104.067      -59.0464      -163.113      -163.113      
1073          1073          -103.28       -52.7668      -156.047      -156.047      
1074          1074          -100.678      -57.9102      -158.589      -158.589      
1075          1075          -111.248      -52.2671      -163.515      -163.515      
1076          1076          -98.1694      -52.6922      -150.862      -150.862      
1077          1077          -90.9811      -57.2705      -148.252      -148.252      
1078          1078          -84.0659      -54.0963      -138.162      -138.162      
1079          1079          -106.293      -54.379       -160.672      -160.672      
1080          1080          -92.8978      -55.1647      -148.062      -148.062      
1081          1081          -85.6402      -53.3832      -139.023      -139.023      
1082          1082          -100.056      -56.262       -156.318      -156.318      
1083          1083          -93.2768      -54.9691      -148.246      -148.246      
1084          1084          -90.3226      -58.9848      -149.307      -149.307      
1085          1085          -107.787      -61.1069      -168.894      -168.894      
1086          1086          -95.9142      -60.2331      -156.147      -156.147      
1087          1087          -115.751      -55.1554      -170.906      -170.906      
1088          1088          -111.065      -56.1906      -167.255      -167.255      
1089          1089          -99.5355      -59.2928      -158.828      -158.828      
1090          1090          -110.088      -56.0639      -166.152      -166.152      
1091          1091          -97.2759      -55.7801      -153.056      -153.056      
1092          1092          -98.9728      -57.1747      -156.148      -156.148      
1093          1093          -86.5286      -55.2388      -141.767      -141.767      
1094          1094          -102.456      -58.6089      -161.065      -161.065      
1095          1095          -102.349      -58.4496      -160.798      -160.798      
1096          1096          -99.6445      -58.0547      -157.699      -157.699      
1097          1097          -101.572      -54.9916      -156.564      -156.564      
1098          1098          -106.981      -61.5229      -168.504      -168.504      
1099          1099          -100.506      -59.4333      -159.939      -159.939      
1100          1100          -85.546       -55.8337      -141.38       -141.38       
1101          1101          -106.779      -58.2001      -164.979      -164.979      
1102          1102          -121.468      -56.4175      -177.885      -177.885      
1103          1103          -92.9203      -56.6622      -149.582      -149.582      
1104          1104          -106.865      -59.0638      -165.928      -165.928      
1105          1105          -100.1        -60.1546      -160.255      -160.255      
1106          1106          -96.6694      -60.9946      -157.664      -157.664      
1107          1107          -94.1755      -54.8292      -149.005      -149.005      
1108          1108          -99.3597      -55.6572      -155.017      -155.017      
1109          1109          -103.461      -56.8581      -160.319      -160.319      
1110          1110          -100.207      -60.9301      -161.137      -161.137      
1111          1111          -112.73       -57.5079      -170.237      -170.237      
1112          1112          -80.3688      -54.269       -134.638      -134.638      
1113          1113          -90.5579      -57.1454      -147.703      -147.703      
1114          1114          -102.07       -58.5885      -160.659      -160.659      
1115          1115          -84.3004      -52.9375      -137.238      -137.238      
1116          1116          -85.0193      -56.2004      -141.22       -141.22       
1117          1117          -116.163      -54.9347      -171.097      -171.097      
1118          1118          -93.4993      -53.3832      -146.882      -146.882      
1119          1119          -93.9107      -56.5002      -150.411      -150.411      
1120          1120          -112.934      -56.8639      -169.798      -169.798      
1121          1121          -93.4636      -54.887       -148.351      -148.351      
1122          1122          -112.574      -55.9096      -168.483      -168.483      
1123          1123          -92.8134      -52.7951      -145.608      -145.608      
1124          1124          -91.4213      -53.6159      -145.037      -145.037      
1125          1125          -98.9391      -55.3376      -154.277      -154.277      
1126          1126          -90.5074      -55.0805      -145.588      -145.588      
1127          1127          -119.224      -55.924       -175.148      -175.148      
1128          1128          -103.488      -57.7719      -161.26       -161.26       
1129          1129          -92.6086      -53.8045      -146.413      -146.413      
1130          1130          -106.653      -61.0947      -167.748      -167.748      
1131          1131          -133.83       -61.9449      -195.775      -195.775      
1132          1132          -131.833      -61.0299      -192.863      -192.863      
1133          1133          -112.119      -55.8461      -167.965      -167.965      
1134          1134          -127.024      -57.8543      -184.879      -184.879      
1135          1135          -99.3234      -57.982       -157.305      -157.305      
1136          1136          -82.9855      -55.0127      -137.998      -137.998      
1137          1137          -93.2927      -53.0453      -146.338      -146.338      
1138          1138          -107.907      -54.0392      -161.946      -161.946      
1139          1139          -103.428      -57.0216      -160.449      -160.449      
1140          1140          -97.0736      -58.4419      -155.516      -155.516      
1141          1141          -99.6736      -56.5369      -156.21       -156.21       
1142          1142          -103.603      -55.7984      -159.402      -159.402      
1143          1143          -112.714      -58.8468      -171.561      -171.561      
1144          1144          -121.814      -56.8324      -178.646      -178.646      
1145          1145          -100.684      -58.0934      -158.777      -158.777      
1146          1146          -126.759      -54.7247      -181.484      -181.484      
1147          1147          -122.558      -56.4784      -179.037      -179.037      
1148          1148          -90.7625      -58.6581      -149.421      -149.421      
1149          1149          -95.6403      -55.068       -150.708      -150.708      
1150          1150          -90.7551      -54.824       -145.579      -145.579      
1151          1151          -100.64       -58.8494      -159.489      -159.489      
1152          1152          -97.6454      -55.327       -152.972      -152.972      
1153          1153          -96.1867      -54.2669      -150.454      -150.454      
1154          1154          -87.1305      -57.0496      -144.18       -144.18       
1155          1155          -93.0179      -59.8219      -152.84       -152.84       
1156          1156          -92.1595      -57.1092      -149.269      -149.269      
1157          1157          -112.166      -56.6863      -168.853      -168.853      
1158          1158          -113.141      -54.6335      -167.774      -167.774      
1159          1159          -87.6781      -49.0927      -136.771      -136.771      
1160          1160          -115.543      -58.4985      -174.041      -174.041      
1161          1161          -103.11       -57.0428      -160.153      -160.153      
1162          1162          -107.832      -58.454       -166.286      -166.286      
1163          1163          -103.001      -56.7311      -159.732      -159.732      
1164          1164          -98.3525      -54.9598      -153.312      -153.312      
1165          1165          -107.612      -57.102       -164.714      -164.714      
1166          1166          -92.7326      -56.5341      -149.267      -149.267      
1167          1167          -89.7333      -53.0567      -142.79       -142.79       
1168          1168          -90.99        -55.8685      -146.858      -146.858      
1169          1169          -96.3547      -48.1742      -144.529      -144.529      
1170          1170          -95.8889      -54.4236      -150.312      -150.312      
1171          1171          -108.418      -55.1183      -163.536      -163.536      
1172          1172          -96.2845      -50.4087      -146.693      -146.693      
1173          1173          -102.976      -50.7397      -153.716      -153.716      
1174          1174          -93.6282      -51.3553      -144.983      -144.983      
1175          1175          -82.4547      -50.8358      -133.291      -133.291      
1176          1176          -103.456      -50.3953      -153.852      -153.852      
1177          1177          -116.389      -54.7521      -171.142      -171.142      
1178          1178          -130.737      -54.5141      -185.251      -185.251      
1179          1179          -115.204      -58.5394      -173.744      -173.744      
1180          1180          -106.288      -54.8517      -161.139      -161.139      
1181          1181          -101.233      -54.7537      -155.987      -155.987      
1182          1182          -91.8526      -51.7685      -143.621      -143.621      
1183          1183          -130.251      -52.7667      -183.017      -183.017      
1184          1184          -105.135      -51.3626      -156.497      -156.497      
1185          1185          -92.0895      -57.1067      -149.196      -149.196      
1186          1186          -97.3967      -53.4882      -150.885      -150.885      
1187          1187          -114.432      -57.6769      -172.109      -172.109      
1188          1188          -104.945      -57.1927      -162.138      -162.138      
1189          1189          -125.442      -60.8168      -186.259      -186.259      
1190          1190          -109.876      -52.2989      -162.175      -162.175      
1191          1191          -129.07       -55.9699      -185.04       -185.04       
1192          1192          -129.532      -63.3397      -192.872      -192.872      
1193          1193          -130.381      -56.7048      -187.085      -187.085      
1194          1194          -132.715      -62.235       -194.95       -194.95       
1195          1195          -118.253      -58.7797      -177.033      -177.033      
1196          1196          -130.677      -56.0323      -186.709      -186.709      
1197          1197          -114.923      -57.2571      -172.18       -172.18       
1198          1198          -105.285      -59.0497      -164.335      -164.335      
1199          1199          -128.474      -61.6701      -190.144      -190.144      
1200          1200          -128.397      -60.1091      -188.506      -188.506      
1201          1201          -126.525      -57.435       -183.96       -183.96       
1202          1202          -127.659      -60.3079      -187.967      -187.967      
1203          1203          -110.11       -56.6373      -166.747      -166.747      
1204          1204          -116.028      -60.8854      -176.913      -176.913      
1205          1205          -106.677      -58.6928      -165.37       -165.37       
1206          1206          -105.024      -59.9962      -165.02       -165.02       
1207          1207          -121.428      -56.1579      -177.586      -177.586      
1208          1208          -125.863      -59.4984      -185.361      -185.361      
1209          1209          -89.9683      -59.295       -149.263      -149.263      
1210          1210          -128.571      -55.1796      -183.751      -183.751      
1211          1211          -128.133      -61.5275      -189.66       -189.66       
1212          1212          -109.684      -61.6239      -171.308      -171.308      
1213          1213          -110.133      -60.6935      -170.826      -170.826      
1214          1214          -122.925      -61.1006      -184.025      -184.025      
1215          1215          -109.177      -57.4732      -166.65       -166.65       
1216          1216          -95.4043      -52.6085      -148.013      -148.013      
1217          1217          -119.423      -56.4292      -175.852      -175.852      
1218          1218          -138.374      -54.6634      -193.037      -193.037      
1219          1219          -94.6582      -57.8913      -152.549      -152.549      
1220          1220          -111.472      -58.112       -169.584      -169.584      
1221          1221          -93.9293      -56.2245      -150.154      -150.154      
1222          1222          -99.7739      -51.5913      -151.365      -151.365      
1223          1223          -103.691      -55.8536      -159.545      -159.545      
1224          1224          -97.7729      -56.3631      -154.136      -154.136      
1225          1225          -100.241      -53.4549      -153.696      -153.696      
1226          1226          -84.228       -55.4372      -139.665      -139.665      
1227          1227          -93.3236      -51.2793      -144.603      -144.603      
1228          1228          -104.633      -50.0576      -154.69       -154.69       
1229          1229          -98.5441      -56.7552      -155.299      -155.299      
1230          1230          -128.243      -56.4791      -184.722      -184.722      
1231          1231          -120.182      -56.5908      -176.772      -176.772      
1232          1232          -100.651      -53.9866      -154.637      -154.637      
1233          1233          -109.245      -53.657       -162.902      -162.902      
1234          1234          -92.2329      -55.0338      -147.267      -147.267      
1235          1235          -138.023      -56.725       -194.748      -194.748      
1236          1236          -89.805       -50.7327      -140.538      -140.538      
1237          1237          -93.6807      -55.7815      -149.462      -149.462      
1238          1238          -97.981       -56.0962      -154.077      -154.077      
1239          1239          -119.298      -62.889       -182.187      -182.187      
1240          1240          -89.2356      -54.5889      -143.825      -143.825      
1241          1241          -124.61       -57.4099      -182.02       -182.02       
1242          1242          -115.916      -57.508       -173.424      -173.424      
1243          1243          -120.561      -57.0372      -177.598      -177.598      
1244          1244          -111.132      -51.9523      -163.084      -163.084      
1245          1245          -96.0662      -55.8756      -151.942      -151.942      
1246          1246          -90.2871      -53.8731      -144.16       -144.16       
1247          1247          -110.971      -56.1302      -167.101      -167.101      
1248          1248          -102.545      -56.9201      -159.465      -159.465      
1249          1249          -95.2357      -58.4997      -153.735      -153.735      
